date,canton,daily_tested,ncumul_tested,daily_conf,ncumul_conf,new_hosp,current_icu,current_vent,ncumul_released,daily_released,daily_deceased,ncumul_deceased,current_isolated,current_quarantined_total
2020-12-30,AG,,,393.0,28444.0,,37.0,,530.0,22660.0,8.0,456.0,1800.0,
2020-12-31,AG,,,374.0,28818.0,,30.0,,515.0,23175.0,7.0,463.0,2300.0,
2021-01-01,AG,,,127.0,28945.0,,29.0,,465.0,23640.0,10.0,473.0,2350.0,
2021-01-02,AG,,,251.0,29196.0,,,,315.0,23955.0,9.0,482.0,,
2021-01-03,AG,,,122.0,29318.0,,,,175.0,24130.0,7.0,489.0,,
2021-01-04,AG,,,307.0,29625.0,,25.0,,295.0,24425.0,1.0,490.0,2400.0,
2021-01-05,AG,,,401.0,30026.0,,31.0,,590.0,25015.0,6.0,496.0,2450.0,
2021-01-06,AG,,,338.0,30364.0,,27.0,,480.0,25495.0,6.0,502.0,2139.0,
2021-01-07,AG,,,243.0,30607.0,,30.0,,460.0,25955.0,8.0,510.0,2218.0,
2021-01-08,AG,,,240.0,30847.0,,29.0,,160.0,26115.0,4.0,514.0,2289.0,
2021-01-09,AG,,,204.0,31051.0,,,,205.0,26320.0,6.0,520.0,,
2021-01-10,AG,,,117.0,31168.0,,,,160.0,26480.0,9.0,529.0,,
2021-01-11,AG,,,203.0,31371.0,,25.0,,360.0,26840.0,3.0,532.0,1919.0,
2021-01-12,AG,,,276.0,31647.0,,24.0,,475.0,27315.0,5.0,537.0,1917.0,
2021-01-13,AG,,,183.0,31830.0,,26.0,,400.0,27715.0,3.0,540.0,1825.0,
2021-01-14,AG,,,261.0,32091.0,,25.0,,380.0,28095.0,3.0,543.0,1602.0,
2021-01-15,AG,,,157.0,32248.0,,20.0,,125.0,28220.0,6.0,549.0,1290.0,
2021-01-16,AG,,,159.0,32407.0,,,,250.0,28470.0,5.0,554.0,,
2021-01-17,AG,,,71.0,32478.0,,,,125.0,28595.0,2.0,556.0,,
2021-01-18,AG,,,173.0,32651.0,,21.0,,305.0,28900.0,3.0,559.0,1113.0,
2021-01-19,AG,,,222.0,32873.0,,19.0,,390.0,29290.0,4.0,563.0,1216.0,
2021-01-20,AG,,,197.0,33070.0,,17.0,,355.0,29645.0,4.0,567.0,1030.0,
2021-01-21,AG,,,204.0,33274.0,,18.0,,245.0,29890.0,5.0,572.0,1136.0,
2021-01-22,AG,,,177.0,33451.0,,16.0,,240.0,30130.0,3.0,575.0,1275.0,
2021-01-23,AG,,,160.0,33611.0,,,,205.0,30335.0,5.0,580.0,,
2021-01-24,AG,,,41.0,33652.0,,,,105.0,30440.0,0.0,580.0,,
2021-01-25,AG,,,130.0,33782.0,,15.0,,115.0,30555.0,3.0,583.0,1369.0,
2021-01-26,AG,,,179.0,33961.0,,12.0,,110.0,30665.0,6.0,589.0,1350.0,
2021-01-27,AG,,,139.0,34100.0,,13.0,,85.0,30750.0,4.0,593.0,1354.0,
2021-01-28,AG,,,150.0,34250.0,,13.0,,90.0,30840.0,2.0,595.0,1378.0,
2021-01-29,AG,,,149.0,34399.0,,13.0,,70.0,30910.0,4.0,599.0,1378.0,
2021-01-30,AG,,,109.0,34508.0,,,,75.0,30985.0,3.0,602.0,,
2021-01-31,AG,,,50.0,34558.0,,,,70.0,31055.0,3.0,605.0,,
2021-02-01,AG,,,95.0,34653.0,,16.0,,60.0,31115.0,3.0,608.0,1248.0,
2021-02-02,AG,,,139.0,34792.0,,20.0,,75.0,31190.0,2.0,610.0,1322.0,
2021-02-03,AG,,,110.0,34902.0,,16.0,,65.0,31255.0,0.0,610.0,1373.0,
2021-02-04,AG,,,117.0,35019.0,,15.0,,60.0,31315.0,2.0,612.0,1441.0,
2020-03-14,AI,,,,2.0,,,,,,,0.0,,
2020-03-16,AI,,,2.0,4.0,,,,,,0.0,0.0,,
2020-03-17,AI,,,1.0,5.0,,,,,,0.0,0.0,,
2020-03-19,AI,,,1.0,6.0,,,,,,0.0,0.0,,
2020-03-24,AI,,,2.0,8.0,,,,,,0.0,0.0,,
2020-03-25,AI,,,1.0,9.0,,,,,,0.0,0.0,,
2020-03-26,AI,,,2.0,11.0,,,,,,0.0,0.0,,
2020-03-27,AI,,,1.0,12.0,,,,,,0.0,0.0,,
2020-03-28,AI,,,1.0,13.0,,,,,,0.0,0.0,,
2020-03-30,AI,,,1.0,14.0,,,,,,0.0,0.0,,
2020-03-31,AI,,,0.0,14.0,,,,,,0.0,0.0,,
2020-04-02,AI,,,6.0,20.0,,,,,,0.0,0.0,,
2020-04-03,AI,,,0.0,20.0,,,,,,0.0,0.0,,
2020-04-04,AI,,,1.0,21.0,,,,,,0.0,0.0,,
2020-04-06,AI,,,0.0,21.0,,,,,,0.0,0.0,,
2020-04-07,AI,,,0.0,21.0,,,,,,0.0,0.0,,
2020-04-08,AI,,,2.0,23.0,,,,,,0.0,0.0,,
2020-04-09,AI,,,1.0,24.0,,,,,,0.0,0.0,,
2020-04-11,AI,,,0.0,24.0,,,,,,0.0,0.0,,
2020-04-13,AI,,,0.0,24.0,,,,,,0.0,0.0,,
2020-04-14,AI,,,0.0,24.0,,,,,,0.0,0.0,,
2020-04-15,AI,,,0.0,24.0,,,,,,0.0,0.0,,
2020-04-16,AI,,,0.0,24.0,,,,,,0.0,0.0,,
2020-04-17,AI,,,0.0,24.0,,,,,,0.0,0.0,,
2020-04-19,AI,,,0.0,24.0,,,,,,0.0,0.0,,
2020-04-20,AI,,,0.0,24.0,,,,,,0.0,0.0,,
2020-04-21,AI,,,0.0,24.0,,,,,,0.0,0.0,,
2020-04-22,AI,,,0.0,24.0,,,,,,0.0,0.0,,
2020-04-23,AI,,,1.0,25.0,,,,,,0.0,0.0,,
2020-04-24,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-04-25,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-04-27,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-04-28,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-04-29,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-04-30,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-05-01,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-05-04,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-05-05,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-05-06,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-05-09,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-05-11,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-05-12,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-05-14,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-05-16,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-05-20,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-05-24,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-05-25,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-05-27,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-05-29,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-06-03,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-06-05,AI,,,0.0,25.0,,,,,,0.0,0.0,,
2020-06-09,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-06-10,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-06-12,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-06-16,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-06-17,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-06-19,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-06-23,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-06-24,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-06-26,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-06-30,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-07-01,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-07-03,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-07-06,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-07-08,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-07-10,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-07-13,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-07-14,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-07-15,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-07-17,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-07-20,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-07-21,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-07-22,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-07-24,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,
2020-07-27,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,14.0
2020-07-29,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,22.0
2020-07-30,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,34.0
2020-07-31,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,36.0
2020-08-03,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,40.0
2020-08-05,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,43.0
2020-08-07,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,66.0
2020-08-10,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,53.0
2020-08-12,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,43.0
2020-08-14,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,32.0
2020-08-18,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,16.0
2020-08-19,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,18.0
2020-08-21,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,11.0
2020-08-24,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,13.0
2020-08-25,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,14.0
2020-08-26,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,14.0
2020-08-27,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,14.0
2020-08-28,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,14.0
2020-08-31,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,10.0
2020-09-01,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,14.0
2020-09-02,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,14.0
2020-09-03,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,12.0
2020-09-04,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,10.0
2020-09-06,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,10.0
2020-09-07,AI,,,0.0,25.0,,,,,,0.0,0.0,0.0,10.0
2020-09-08,AI,,,0.0,25.0,,,,,,0.0,0.0,1.0,14.0
2020-09-10,AI,,,1.0,26.0,,,,,,0.0,0.0,1.0,21.0
2020-09-14,AI,,,1.0,27.0,,,,,,0.0,0.0,2.0,21.0
2020-09-16,AI,,,1.0,28.0,,,,,,0.0,0.0,3.0,21.0
2020-09-17,AI,,,3.0,31.0,,,,,,0.0,0.0,5.0,25.0
2020-09-18,AI,,,0.0,31.0,,,,,,0.0,0.0,6.0,41.0
2020-09-21,AI,,,2.0,33.0,,,,,,0.0,0.0,4.0,53.0
2020-09-22,AI,,,0.0,33.0,,,,,,0.0,0.0,4.0,49.0
2020-09-23,AI,,,3.0,36.0,,,,,,0.0,0.0,5.0,36.0
2020-09-24,AI,,,0.0,36.0,,,,,,0.0,0.0,5.0,33.0
2020-09-25,AI,,,0.0,36.0,,,,,,0.0,0.0,4.0,33.0
2020-09-28,AI,,,3.0,39.0,,,,,,0.0,0.0,6.0,22.0
2020-09-29,AI,,,0.0,39.0,,,,,,0.0,0.0,3.0,22.0
2020-09-30,AI,,,1.0,40.0,,,,,,0.0,0.0,4.0,21.0
2020-10-01,AI,,,1.0,41.0,,,,,,0.0,0.0,5.0,16.0
2020-10-02,AI,,,1.0,42.0,,,,,,0.0,0.0,6.0,15.0
2020-10-05,AI,,,1.0,43.0,,,,,,0.0,0.0,6.0,11.0
2020-10-06,AI,,,0.0,43.0,,,,,,0.0,0.0,4.0,9.0
2020-10-07,AI,,,1.0,44.0,,,,,,0.0,0.0,5.0,10.0
2020-10-08,AI,,,3.0,47.0,,,,,,0.0,0.0,6.0,13.0
2020-10-09,AI,,,5.0,52.0,,,,,,0.0,0.0,9.0,18.0
2020-10-12,AI,,,21.0,73.0,,,,,,0.0,0.0,27.0,29.0
2020-10-13,AI,,,10.0,83.0,,,,,,0.0,0.0,34.0,33.0
2020-10-14,AI,,,9.0,92.0,,,,,,0.0,0.0,37.0,
2020-10-15,AI,,,12.0,104.0,,,,,,0.0,0.0,42.0,
2020-10-16,AI,,,13.0,117.0,,,,,,0.0,0.0,49.0,
2020-10-19,AI,,,31.0,148.0,,,,,,0.0,0.0,64.0,
2020-10-20,AI,,,8.0,156.0,,,,,,0.0,0.0,75.0,
2020-10-21,AI,,,23.0,179.0,,,,,,0.0,0.0,72.0,
2020-10-22,AI,,,18.0,197.0,,,,,,0.0,0.0,66.0,
2020-10-23,AI,,,15.0,212.0,,,,,,0.0,0.0,66.0,
2020-10-24,AI,,,10.0,222.0,,,,,,0.0,0.0,66.0,
2020-10-26,AI,,,17.0,239.0,,,,,,1.0,1.0,71.0,
2020-10-27,AI,,,27.0,266.0,,,,,,0.0,1.0,67.0,
2020-10-28,AI,,,13.0,279.0,,,,,,0.0,1.0,67.0,
2020-10-29,AI,,,24.0,303.0,,,,,,0.0,1.0,67.0,
2020-10-30,AI,,,18.0,321.0,,,,,,1.0,2.0,67.0,
2020-11-02,AI,,,33.0,354.0,,,,,,3.0,5.0,70.0,
2020-11-03,AI,,,11.0,365.0,,,,,,0.0,5.0,70.0,
2020-11-04,AI,,,24.0,389.0,,,,,,1.0,6.0,,
2020-11-05,AI,,,12.0,401.0,,,,,,1.0,7.0,,
2020-11-06,AI,,,0.0,401.0,,,,,,0.0,7.0,,
2020-11-09,AI,,,35.0,436.0,,,,,,0.0,7.0,,
2020-11-10,AI,,,10.0,446.0,,,,,,0.0,7.0,,
2020-11-11,AI,,,14.0,460.0,,,,,,0.0,7.0,,
2020-11-12,AI,,,4.0,464.0,,,,,,1.0,8.0,,
2020-11-13,AI,,,7.0,471.0,,,,,,0.0,8.0,,
2020-11-16,AI,,,10.0,481.0,,,,,,2.0,10.0,,
2020-11-17,AI,,,4.0,485.0,,,,,,0.0,10.0,,
2020-11-18,AI,,,2.0,487.0,,,,,,0.0,10.0,,
2020-11-19,AI,,,3.0,490.0,,,,,,0.0,10.0,,
2020-11-20,AI,,,5.0,495.0,,,,,,1.0,11.0,,
2020-11-23,AI,,,6.0,501.0,,,,,,0.0,11.0,,
2020-11-24,AI,,,13.0,514.0,,,,,,2.0,13.0,,
2020-11-25,AI,,,3.0,517.0,,,,,,0.0,13.0,,
2020-11-26,AI,,,8.0,525.0,,,,,,0.0,13.0,,
2020-11-27,AI,,,1.0,526.0,,,,,,0.0,13.0,,
2020-11-30,AI,,,9.0,535.0,,,,,,0.0,13.0,,
2020-12-01,AI,,,9.0,544.0,,,,,,0.0,13.0,,
2020-12-02,AI,,,3.0,547.0,,,,,,1.0,14.0,,
2020-12-03,AI,,,2.0,549.0,,,,,,0.0,14.0,,
2020-12-04,AI,,,4.0,553.0,,,,,,0.0,14.0,,
2020-12-07,AI,,,10.0,563.0,,,,,,0.0,14.0,,
2020-12-09,AI,,,21.0,584.0,,,,,,1.0,15.0,,
2020-12-10,AI,,,14.0,598.0,,,,,,0.0,15.0,,
2020-12-11,AI,,,1.0,599.0,,,,,,0.0,15.0,,
2020-12-14,AI,,,21.0,620.0,,,,,,0.0,15.0,52.0,
2020-12-15,AI,,,4.0,624.0,,,,,,0.0,15.0,48.0,
2020-12-16,AI,,,6.0,630.0,,,,,,0.0,15.0,48.0,
2020-12-17,AI,,,8.0,638.0,,,,,,0.0,15.0,42.0,
2020-12-18,AI,,,2.0,640.0,,,,,,0.0,15.0,40.0,
2020-12-21,AI,,,8.0,648.0,,,,,,0.0,15.0,28.0,
2020-12-22,AI,,,5.0,653.0,,,,,,0.0,15.0,28.0,
2020-12-23,AI,,,4.0,657.0,,,,,,0.0,15.0,26.0,
2020-12-24,AI,,,7.0,664.0,,,,,,0.0,15.0,23.0,
2020-12-28,AI,,,15.0,679.0,,,,,,0.0,15.0,26.0,
2020-12-29,AI,,,7.0,686.0,,,,,,0.0,15.0,28.0,
2020-12-30,AI,,,8.0,694.0,,,,,,0.0,15.0,27.0,
2020-12-31,AI,,,9.0,703.0,,,,,,0.0,15.0,37.0,
2021-01-04,AI,,,21.0,724.0,,,,,,0.0,15.0,42.0,
2021-01-05,AI,,,2.0,726.0,,,,,,0.0,15.0,41.0,
2021-01-06,AI,,,12.0,738.0,,,,,,0.0,15.0,49.0,
2021-01-07,AI,,,6.0,744.0,,,,,,0.0,15.0,50.0,
2021-01-08,AI,,,4.0,748.0,,,,,,0.0,15.0,44.0,
2021-01-11,AI,,,8.0,756.0,,,,,,0.0,15.0,36.0,
2021-01-12,AI,,,13.0,769.0,,,,,,0.0,15.0,37.0,
2021-01-13,AI,,,2.0,771.0,,,,,,0.0,15.0,44.0,
2021-01-14,AI,,,4.0,775.0,,,,,,0.0,15.0,40.0,
2021-01-17,AI,,,9.0,784.0,,,,,,0.0,15.0,35.0,
2021-01-18,AI,,,1.0,785.0,,,,,,0.0,15.0,35.0,
2021-01-19,AI,,,11.0,796.0,,,,,,0.0,15.0,36.0,
2021-01-20,AI,,,4.0,800.0,,,,,,0.0,15.0,36.0,
2021-01-21,AI,,,3.0,803.0,,,,,,0.0,15.0,39.0,
2021-01-22,AI,,,3.0,806.0,,,,,,0.0,15.0,41.0,
2021-01-25,AI,,,10.0,816.0,,,,,,0.0,15.0,40.0,
2021-01-26,AI,,,7.0,823.0,,,,,,0.0,15.0,42.0,
2021-01-27,AI,,,3.0,826.0,,,,,,0.0,15.0,45.0,
2021-01-28,AI,,,1.0,827.0,,,,,,0.0,15.0,40.0,
2021-01-29,AI,,,4.0,831.0,,,,,,0.0,15.0,39.0,
2021-02-01,AI,,,5.0,836.0,,,,,,0.0,15.0,30.0,
2021-02-02,AI,,,3.0,839.0,,,,,,0.0,15.0,29.0,
2021-02-03,AI,,,0.0,839.0,,,,,,0.0,15.0,27.0,
2021-02-04,AI,,,6.0,845.0,,,,,,0.0,15.0,24.0,
2021-02-05,AI,,,1.0,846.0,,,,,,0.0,15.0,28.0,
2020-03-05,AR,,,,1.0,,,,,,,,,
2020-03-06,AR,,,0.0,1.0,,,,,,,,,
2020-03-07,AR,,,0.0,1.0,,,,,,,,,
2020-03-08,AR,,,0.0,1.0,,,,,,,,,
2020-03-09,AR,,,1.0,2.0,,,,,,,,,
2020-03-12,AR,,,3.0,5.0,,,,,,,,,
2020-03-18,AR,,,6.0,11.0,,,,,,,,,
2020-03-21,AR,,,,,,,,,,,1.0,,
2020-03-23,AR,,,,30.0,,,,,,0.0,1.0,,
2020-03-24,AR,,,3.0,33.0,,,,,,1.0,2.0,,
2020-03-25,AR,,,1.0,34.0,,,,,,0.0,2.0,,
2020-03-26,AR,,,8.0,42.0,,,,,,0.0,2.0,,
2020-03-27,AR,,,2.0,44.0,,,,,,0.0,2.0,,
2020-03-28,AR,,,1.0,45.0,,,,,,0.0,2.0,,
2020-03-29,AR,,,3.0,48.0,,,,,,0.0,2.0,,
2020-03-30,AR,,,2.0,50.0,,,,,,0.0,2.0,,
2020-03-31,AR,,,8.0,58.0,,,,,,0.0,2.0,,
2020-04-01,AR,,,3.0,61.0,,,,,,1.0,3.0,,
2020-04-02,AR,,,3.0,64.0,,,,,,0.0,3.0,,
2020-04-03,AR,,,1.0,65.0,,,,,,0.0,3.0,,
2020-04-04,AR,,,1.0,66.0,,,,,,0.0,3.0,,
2020-04-05,AR,,,1.0,67.0,,,,,,0.0,3.0,,
2020-04-06,AR,,,2.0,69.0,,,,,,0.0,3.0,,
2020-04-07,AR,,,0.0,69.0,,,,,,0.0,3.0,,
2020-04-08,AR,,,3.0,72.0,,,,,,0.0,3.0,,
2020-04-09,AR,,,2.0,74.0,,,,,,0.0,3.0,,
2020-04-10,AR,,,3.0,77.0,,,,,,0.0,3.0,,
2020-04-11,AR,,,0.0,77.0,,,,,,0.0,3.0,,
2020-04-13,AR,,,1.0,78.0,,,,,,0.0,3.0,,
2020-04-14,AR,,,1.0,79.0,,,,,,0.0,3.0,,
2020-04-15,AR,,,0.0,79.0,,,,,,0.0,3.0,,
2020-04-16,AR,,,0.0,79.0,,,,,,0.0,3.0,,
2020-04-17,AR,,,3.0,82.0,,,,,,0.0,3.0,,
2020-04-20,AR,,,4.0,86.0,,,,,,0.0,3.0,,
2020-04-21,AR,,,0.0,86.0,,,,,,0.0,3.0,,
2020-04-22,AR,,,1.0,87.0,,,,,,0.0,3.0,,
2020-04-23,AR,,,1.0,88.0,,2.0,,,,0.0,3.0,,
2020-04-24,AR,,,0.0,88.0,,2.0,,,,0.0,3.0,,
2020-04-27,AR,,,6.0,94.0,,2.0,,,,0.0,3.0,,
2020-04-28,AR,,,0.0,94.0,,2.0,,,,0.0,3.0,,
2020-04-29,AR,,,0.0,94.0,,2.0,,,,0.0,3.0,,
2020-04-30,AR,,,1.0,95.0,,2.0,,,,0.0,3.0,,
2020-05-01,AR,,,1.0,96.0,,2.0,,,,0.0,3.0,,
2020-05-02,AR,,,0.0,96.0,,2.0,,,,0.0,3.0,,
2020-05-03,AR,,,1.0,97.0,,2.0,,,,0.0,3.0,,
2020-05-04,AR,,,0.0,97.0,,2.0,,,,0.0,3.0,,
2020-05-05,AR,,,0.0,97.0,,3.0,,,,0.0,3.0,,
2020-05-06,AR,,,0.0,97.0,,3.0,,,,0.0,3.0,,
2020-05-07,AR,,,0.0,97.0,,2.0,,,,0.0,3.0,,
2020-05-08,AR,,,0.0,97.0,,2.0,,,,0.0,3.0,,
2020-05-11,AR,,,1.0,98.0,,2.0,,,,0.0,3.0,,
2020-05-12,AR,,,0.0,98.0,,2.0,,,,0.0,3.0,,
2020-05-15,AR,,,1.0,99.0,,1.0,,,,0.0,3.0,,
2020-05-18,AR,,,0.0,99.0,,1.0,,,,0.0,3.0,,
2020-05-20,AR,,,0.0,99.0,,1.0,,,,0.0,3.0,,
2020-05-22,AR,,,0.0,99.0,,1.0,,,,0.0,3.0,,
2020-05-25,AR,,,0.0,99.0,,1.0,,,,0.0,3.0,1.0,
2020-05-27,AR,,,0.0,99.0,,1.0,,,,0.0,3.0,,
2020-05-28,AR,,,0.0,99.0,,1.0,,,,0.0,3.0,,
2020-05-29,AR,,,1.0,100.0,,0.0,,,,0.0,3.0,,
2020-06-02,AR,,,0.0,100.0,,0.0,,,,0.0,3.0,,
2020-06-03,AR,,,0.0,100.0,,0.0,,,,0.0,3.0,0.0,
2020-06-04,AR,,,0.0,100.0,,0.0,,,,0.0,3.0,0.0,
2020-06-05,AR,,,0.0,100.0,,0.0,,,,0.0,3.0,0.0,
2020-06-08,AR,,,0.0,100.0,,0.0,,,,0.0,3.0,0.0,
2020-06-12,AR,,,0.0,100.0,,0.0,,,,0.0,3.0,0.0,
2020-06-15,AR,,,0.0,100.0,,0.0,,,,0.0,3.0,0.0,
2020-06-19,AR,,,0.0,100.0,,0.0,,,,0.0,3.0,0.0,
2020-06-22,AR,,,0.0,100.0,,0.0,,,,0.0,3.0,0.0,
2020-06-25,AR,,,1.0,101.0,,0.0,,,,0.0,3.0,1.0,
2020-06-26,AR,,,0.0,101.0,,0.0,,,,0.0,3.0,,
2020-06-29,AR,,,1.0,102.0,,0.0,,,,0.0,3.0,3.0,
2020-07-01,AR,,,1.0,103.0,,0.0,,,,0.0,3.0,4.0,
2020-07-02,AR,,,1.0,104.0,,0.0,,,,0.0,3.0,5.0,
2020-07-06,AR,,,0.0,104.0,,0.0,,,,0.0,3.0,5.0,
2020-07-07,AR,,,0.0,104.0,,0.0,,,,0.0,3.0,4.0,
2020-07-09,AR,,,1.0,105.0,,0.0,,,,0.0,3.0,4.0,
2020-07-10,AR,,,0.0,105.0,,0.0,,,,0.0,3.0,3.0,
2020-07-13,AR,,,1.0,106.0,,0.0,,,,0.0,3.0,4.0,
2020-07-14,AR,,,0.0,106.0,,1.0,,,,0.0,3.0,4.0,
2020-07-16,AR,,,0.0,106.0,,0.0,,,,0.0,3.0,4.0,
2020-07-17,AR,,,1.0,107.0,,0.0,,,,0.0,3.0,4.0,
2020-07-20,AR,,,0.0,107.0,,0.0,,,,0.0,3.0,5.0,
2020-07-21,AR,,,0.0,107.0,,0.0,,,,0.0,3.0,5.0,
2020-07-23,AR,,,0.0,107.0,,1.0,,,,0.0,3.0,1.0,
2020-07-24,AR,,,1.0,108.0,,0.0,,,,0.0,3.0,2.0,
2020-07-27,AR,,,0.0,108.0,,0.0,,,,0.0,3.0,,
2020-07-28,AR,,,0.0,108.0,,0.0,,,,0.0,3.0,2.0,66.0
2020-07-29,AR,,,0.0,108.0,,0.0,,,,0.0,3.0,2.0,102.0
2020-07-30,AR,,,0.0,108.0,,0.0,,,,0.0,3.0,2.0,129.0
2020-07-31,AR,,,1.0,109.0,,0.0,,,,0.0,3.0,3.0,141.0
2020-08-03,AR,,,1.0,110.0,,0.0,,,,0.0,3.0,4.0,142.0
2020-08-04,AR,,,0.0,110.0,,0.0,,,,0.0,3.0,4.0,151.0
2020-08-05,AR,,,0.0,110.0,,0.0,,,,0.0,3.0,4.0,149.0
2020-08-06,AR,,,0.0,110.0,,0.0,,,,0.0,3.0,4.0,153.0
2020-08-07,AR,,,0.0,110.0,,0.0,,,,0.0,3.0,4.0,142.0
2020-08-10,AR,,,3.0,113.0,,0.0,,,,0.0,3.0,6.0,137.0
2020-08-11,AR,,,0.0,113.0,,0.0,,,,0.0,3.0,6.0,137.0
2020-08-13,AR,,,4.0,117.0,,0.0,,,,0.0,3.0,9.0,130.0
2020-08-14,AR,,,1.0,118.0,,0.0,,,,0.0,3.0,10.0,126.0
2020-08-17,AR,,,3.0,121.0,,1.0,,,,0.0,3.0,9.0,148.0
2020-08-18,AR,,,1.0,122.0,,0.0,,,,0.0,3.0,9.0,
2020-08-19,AR,,,3.0,125.0,,0.0,,,,0.0,3.0,6.0,117.0
2020-08-21,AR,,,2.0,127.0,,0.0,,,,0.0,3.0,9.0,58.0
2020-08-24,AR,,,3.0,130.0,,0.0,,,,0.0,3.0,11.0,91.0
2020-08-27,AR,,,1.0,131.0,,0.0,,,,0.0,3.0,12.0,98.0
2020-08-28,AR,,,1.0,132.0,,0.0,,,,0.0,3.0,13.0,105.0
2020-08-31,AR,,,1.0,133.0,,0.0,,,,0.0,3.0,8.0,101.0
2020-09-03,AR,,,2.0,135.0,,0.0,,,,0.0,3.0,6.0,84.0
2020-09-07,AR,,,4.0,139.0,,0.0,,,,0.0,3.0,8.0,53.0
2020-09-10,AR,,,0.0,139.0,,0.0,,,,0.0,3.0,11.0,107.0
2020-09-14,AR,,,12.0,151.0,,0.0,,,,0.0,3.0,11.0,165.0
2020-09-17,AR,,,6.0,157.0,,0.0,,,,0.0,3.0,10.0,114.0
2020-09-18,AR,,,1.0,158.0,,0.0,,,,0.0,3.0,10.0,107.0
2020-09-21,AR,,,3.0,161.0,,0.0,,,,0.0,3.0,8.0,96.0
2020-09-25,AR,,,4.0,165.0,,0.0,,,,0.0,3.0,8.0,90.0
